HIP 33419,,,,,,,0.7578,14.4974,4303,3032,K,0,III,cat
HIP 33422,,,,,,,1.5391,1.3006,7632,2608,A,0,V,cat
HIP 3369,,,,,,,1.375,1.2115,7126,4016,F,8,V,cat
HIP 33892,,,,,,,2.8437,1.9499,11076,204,B,9,V,cat
HIP 33894,,,,,,,0.6016,15.1854,3872,9574,K,4,III,cat
HIP 35219,,,,,,,1.125,2.2937,5748,2496,F,4,II,cat
HIP 36763,,,,,,,0.9023,0.954,5432,4580,G,5,V,cat
HIP 37234,,,,,,,0.9844,8.7742,4520,5048,G,8,III,cat
HIP 38393,,,,,,,1.6016,1.3649,7731,2422,A,3,III,cat
HIP 39111,,,,,,,2.9727,1.974,11681,890,B,9,V,cat
HIP 39288,,,,,,,1.5625,2.576,7262,2920,A,5,III,cat
HIP 39409,,,,,,,0.9766,1.9013,4514,5592,G,8,III,cat
HIP 4003,,,,,,,0.457,1.107,4106,12310,K,2,III,cat
HIP 41529,,,,,,,0.9102,0.9657,5352,2552,G,9,V,cat
HIP 43947,,,,,,,1.1289,1.0848,6319,7572,F,6,V,cat
HIP 46223,,,,,,,2.0703,1.4591,7371,1244,A,5,II,cat
HIP 48125,,,,,,,1.4219,1.2273,7209,888,F,5,V,cat
HIP 53509,,,,,,,1.0352,1.0173,5953,4504,G,3,V,cat
HIP 58263,,,,,,,1.4609,1.2571,7326,1808,F,6,V,cat
HIP 58894,,,,,,,0.2891,0.4607,2720,9364,M,5,V,cat
HIP 59241,,,,,,,1.4883,1.2699,7251,3866,A,2,V,cat
HIP 59811,,,,,,,0.3672,47.7807,3026,6906,M,0,III,cat
HIP 60668,,,,,,,2.8008,1.9014,11269,1250,A,0,V,cat
HIP 61268,,,,,,,1.9609,1.5011,8786,542,A,8,V,cat
HIP 61788,,,,,,,1.0625,1.0561,5992,8608,G,0,V,cat
HIP 62085,,,,,,,1.9023,1.4711,8705,604,A,1,V,cat
HIP 62219,,,,,,,0.668,10.8709,4321,7478,K,0,III,cat
HIP 62225,,,,,,,0.6406,9.3205,4182,7944,K,1,III,cat
HIP 63321,,,,,,,1.957,1.6481,9430,1166,A,3,IV,cat
HIP 65056,,,,,,,10.8203,4.4049,24961,400,B,5,V,cat
HIP 65411,,,,,,,0.6367,2.7016,4105,9000,K,2,III,cat
HIP 66010,,,,,,,1.0156,7.9425,4662,2128,G,6,III,cat
HIP 66605,,,,,,,1.4063,1.3539,7770,5032,A,5,IV,cat
HIP 66633,,,,,,,5.4687,3.0697,17611,298,B,9,IV,cat
HIP 67297,,,,,,,12.6211,4.8615,28491,2,B,9,V,cat
HIP 6854,,,,,,,1.2305,1.1502,6565,1664,F,6,V,cat
HIP 68636,,,,,,,1.2773,5.0781,5923,688,F,3,III,cat
HIP 69025,,,,,,,0.5156,19.5734,3746,10764,K,5,III,cat
HIP 69058,,,,,,,0.7539,11.3073,4180,3290,K,1,III,cat
HIP 69621,,,,,,,1.0547,3.1627,5956,9894,F,3,III,cat
HIP 70525,,,,,,,1.1563,1.098,6449,3128,G,0,V,cat
HIP 7142,,,,,,,0.8711,0.9201,5206,8118,G,5,V,cat
HIP 72908,,,,,,,1.6641,1.3482,7907,1616,A,2,V,cat
HIP 72940,,,,,,,2.0547,1.593,9030,746,A,1,V,cat
HIP 72942,,,,,,,1.4023,1.2155,7051,8300,G,0, V,cat
HIP 7304,,,,,,,0.25,0.4145,2416,10492,M,5,V,cat
HIP 73485,,,,,,,1.8086,1.4323,8360,2352,F,5,V,cat
HIP 74635,,,,,,,0.5078,0.7098,3991,10799,K,1, IV,cat
HIP 75633,,,,,,,1.0273,0.9953,5737,1426,G,8,V,cat
HIP 75689,,,,,,,0.4766,6.5942,4323,11360,K,0,III,cat
HIP 76130,,,,,,,1.1836,1.0995,6512,4886,F,0,V,cat
HIP 7654,,,,,,,1.0703,1.0228,6149,9550,F,2,V,cat
HIP 76734,,,,,,,0.5273,16.7826,4222,10316,K,1,III,cat
HIP 7711,,,,,,,1.2539,2.7907,6283,2708,F,0,III,cat
HIP 77470,,,,,,,1.25,1.1264,6625,5272,F,5,V,cat
HIP 77701,,,,,,,5.4922,3.1047,17864,330,B,5,IV,cat
HIP 77862,,,,,,,2.9648,1.9576,11367,386,B,9,V,cat
HIP 77992,,,,,,,1.7813,1.4293,8333,1100,A,2,V,cat
HIP 78403,,,,,,,2,1.8446,7827,928,A,3,III,cat
HIP 80038,,,,,,,1.1484,1.0957,6441,3128,F,8,V,cat
HIP 80889,,,,,,,0.5547,0.6782,3926,11842,K,5,V,cat
HIP 80999,,,,,,,0.6133,0.7202,4278,8904,K,0,V,cat
HIP 81259,,,,,,,2.8086,1.873,10996,252,A,0,V,cat
HIP 82174,,,,,,,0.8398,0.8832,5267,10516,G,5,V,cat
HIP 84053,,,,,,,1.2773,1.2559,7135,2000,F,5, IV,cat
HIP 88506,,,,,,,8.8633,3.9225,22243,586,B,3,V,cat
HIP 88617,,,,,,,0.4492,0.6019,3453,12456,K,0,V,cat
HIP 898,,,,,,,0.4844,0.6423,3695,7618,M,2,V,cat
HIP 93377,,,,,,,1.0078,1.0279,5743,12830,G,5,V,cat
HIP 9414,,,,,,,1.4648,1.2572,7297,5624,F,8,V,cat
HIP 94767,,,,,,,1.0234,10.4149,4504,1634,G,8, III,cat
HIP 94905,,,,,,,1.207,1.1458,6373,4448,F,7,V,cat
HIP 95256,,,,,,,0.8516,0.8869,5316,11892,K,2,V,cat
HIP 95567,,,,,,,2.168,1.6331,9541,1292,A,0,V,cat
HIP 95778,,,,,,,0.9375,0.9455,5651,7536,G,0, V,cat
HIP 96050,,,,,,,13.9023,5.0729,30661,2,B,8,V,cat
HIP 96115,,,,,,,8.8945,3.9706,22930,894,B,5,V,cat
HIP 96523,,,,,,,0.8711,14.1243,4591,10722,G,7,III,cat
HIP 97530,,,,,,,1.7383,1.3896,8293,1110,A,5,V,cat
HIP 98919,,,,,,,2.5586,1.7972,10208,486,A,3,V,cat
HR 1016,,,,,,,0.9531,13.2063,4570,7168,G,7,II,cat
HR 1684,,,,,,,0.5156,22.1873,3671,10626,K,5,III,cat
HR 1863,,,,,,,10.9961,4.5264,26357,778,B,3,V,cat
HR 1873,,,,,,,12.5937,5.3283,30802,1010,B,2,IV,cat
HR 1882,,,,,,,1.0977,1.1426,6561,7778,F,0,IV,cat
HR 2114,,,,,,,0.6562,23.2275,3730,8090,K,5,III,cat
HR 2283,,,,,,,1.2305,1.1552,6636,6944,G,0,V,cat
HR 2378,,,,,,,0.832,19.9716,4448,10822,G,9,III,cat
HR 2474,,,,,,,0.75,22.704,3919,3466,K,3,III,cat
HR 2497,,,,,,,11.7227,2.6251,26227,2,B,0,II,cat
HR 2572,,,,,,,1.9844,6.8762,7876,70,A,2,III,cat
HR 2639,,,,,,,0.7695,35.6459,3702,1892,K,5,III,cat
HR 2655,,,,,,,1.0039,43.0598,4516,2992,G,8,III,cat
HR 2765,,,,,,,0.7812,35.3459,3816,1290,K,4,III,cat
HR 2824,,,,,,,6.5469,1.6763,22853,466,B,2,III,cat
HR 2848,,,,,,,1.4492,1.2507,7429,2640,F,5,V,cat
HR 2958,,,,,,,1.7773,2.9315,7940,1274,A,2,III,cat
HR 3014,,,,,,,0.6328,14.9891,3673,8366,K,5,III,cat
HR 3238,,,,,,,0.5469,11.8205,4079,9900,K,2,III,cat
HR 3253,,,,,,,0.6914,54.579,4111,6956,K,2,III,cat
HR 494,,,,,,,1.1992,1.2305,6853,1320,F,3,IV,cat
HR 5102,,,,,,,0.8477,12.044,4548,10844,G,8, III,cat
HR 5171,,,,,,,0.5156,62.762,4372,10952,K,0,I,cat
HR 5696,,,,,,,2.7461,1.9188,10953,764,A,1,V,cat
HR 5731,,,,,,,2.0664,3.7625,8440,924,A,0,I,cat
HR 5740,,,,,,,0.9688,1.0337,6133,2984,G,0,IV,cat
HR 5841,,,,,,,0.7812,12.5588,4213,1644,K,1,III,cat
HR 6038,,,,,,,0.7422,11.1385,4336,4224,K,0,III,cat
HR 6150,,,,,,,0.9063,11.1172,4441,9040,G,9,III,cat
HR 6237,,,,,,,1.7344,1.3916,8298,2152,F,2,V,cat
HR 6969,,,,,,,2.2617,1.7055,9650,776,F,1,V,cat
HR 7018,,,,,,,1.8828,3.7167,8386,786,A,0,III,cat
HR 7042,,,,,,,0.6641,11.0111,4332,7220,K,0,III,cat
HR 7075,,,,,,,0.9453,10.3171,4526,7964,G,8,III,cat
HR 7384,,,,,,,2.0664,3.5407,8374,560,A,0,III,cat
HR 7396,,,,,,,13.125,1.3359,17866,452,B,5,III,cat
HR 7601,,,,,,,15.1289,5.7706,34700,2,B,9, IV,cat
HR 7802,,,,,,,0.8516,8.8704,4541,10958,G,8,III,cat
HR 8475,,,,,,,0.7422,12.6932,4056,3954,K,2,III,cat
HR 8482,,,,,,,0.4727,9.1035,4123,12152,K,2,III,cat
HR 862,,,,,,,1.0117,10.9876,4520,2624,G,8,III,cat
HR 8761,,,,,,,0.7461,29.042,4272,4042,K,1,II,cat
HR 8952,,,,,,,0.8516,67.2175,4465,10612,G,9,I,cat
HR 916,,,,,,,1.5977,1.3253,7582,2506,A,9,V,cat
HR 953,,,,,,,0.9609,1.0281,6089,6728,G,9,IV,cat
HU DELPHINUS,,,,,,,0.2383,0.4087,2409,10744,M,6,V,cat
IGBO,,,,,,,0.5312,0.675,3991,9094,K,6,V,cat
IZANAGI,,,,,,,0.4648,0.6109,3568,10798,K,8,V,cat
KAPPA VELORUM,,,,,,,12.9297,5.2469,31503,2,B,2,IVA,cat
KHEPRI,,,,,,,0.7383,0.8338,4846,5070,K,5,V,cat
KIVAH,,,,,,,0.8242,0.8963,5011,6254,K,2,V,cat
KN MUSCAE,,,,,,,0.6484,4.0788,153091,5952,WC,2,I,cat
KUNLUN,,,,,,,0.7187,0.8012,4713,11108,K,2,V,cat
KY MONOCEROTIS,,,,,,,1.0234,83.4683,1831,13006,C,5,III,cat
L 32-9,,,,,,,0.2266,0.3871,2269,11198,M,2,V,cat
L 484-31,,,,,,,0.2617,0.4338,2507,10102,M,1,V,cat
LACAILLE 8760,,,,,,,0.4453,0.6137,3420,5416,M,0,V,cat
LALANDE 13942,,,,,,,1.1484,1.0883,6292,8064,F,9,V,cat
LAMBDA-2 FORNACIS,,,,,,,1.3711,1.2308,7126,7288,G,1,V,cat
LAVE,,,,,,,0.6797,0.7832,4438,9020,K,3,V,cat
LAWD 26,,,,,,,1.1055,0.006,4503,12828,DA,9,VII,cat
LAWD 49,,,,,,,1.2734,0.0042,14614,3792,D,5,VII,cat
LAWD 86,,,,,,,0.5117,0.0109,24082,10648,DA,4,VII,cat
LEESTI,,,,,,,0.6406,0.7697,4292,8642,K,3,V,cat
LFT 1046,,,,,,,0.7461,0.854,4756,402,K,0,V,cat
LFT 1061,,,,,,,0.3672,0.5216,3151,12794,M,1,V,cat
LFT 1073,,,,,,,0.3906,0.5541,3252,5528,M,1,V,cat
LFT 214,,,,,,,0.3594,0.5304,3055,7750,M,3,V,cat
LFT 65,,,,,,,1.1367,0.0065,5257,10250,DQ,9,VII,cat
LHS 1047,,,,,,,0.2227,0.3854,2270,11158,M,4,V,cat
LHS 1275,,,,,,,0.9453,0.9711,5698,7920,G,8,V,cat
LHS 1302,,,,,,,0.2383,0.4106,2379,11264,M,5,V,cat
LHS 1348,,,,,,,0.2344,0.4137,2398,11564,M,3,V,cat
LHS 1380,,,,,,,0.4219,0.5779,3331,10154,M,1,V,cat
LHS 1434,,,,,,,0.3477,0.5067,2928,7814,M,3,V,cat
LHS 1453,,,,,,,0.6484,0.775,4308,4850,K,4,V,cat
LHS 2,,,,,,,0.3398,0.5017,2879,8252,M,5,V,cat
LHS 2010,,,,,,,0.4258,0.5795,3413,2374,M,3,V,cat
LHS 205,,,,,,,0.1797,0.3413,2002,9886,M,1,V,cat
LHS 2335,,,,,,,0.3867,0.5483,3259,5540,M,2,V,cat
LHS 273,,,,,,,0.3086,0.4747,2747,9030,M,4,V,cat
LHS 2884,,,,,,,0.25,0.4278,2455,11248,M,3,V,cat
LHS 2887,,,,,,,0.332,0.5075,2924,8714,M,4,V,cat
LHS 3119,,,,,,,0.3281,0.4955,2918,8334,M,2,V,cat
LHS 3262,,,,,,,0.2266,0.4001,2338,11782,M,4,V,cat
LHS 332,,,,,,,0.332,0.5162,2853,8460,M,4,V,cat
LHS 337,,,,,,,0.3047,0.4798,2711,9320,M,4,V,cat
LHS 346,,,,,,,0.4297,0.5974,3458,2590,M,3,V,cat
LHS 369,,,,,,,0.3047,0.476,2819,8804,M,4,V,cat
LHS 3808,,,,,,,0.4219,0.5787,3377,2868,M,3,V,cat
LHS 396,,,,,,,0.2578,0.4339,2516,10924,M,4,V,cat
LHS 399,,,,,,,0.4453,0.6097,3423,564,M,2,V,cat
LHS 4003,,,,,,,0.4023,0.5717,3298,5390,M,4,V,cat
LHS 5287,,,,,,,0.4297,0.5826,3491,1714,M,3,V,cat
LHS 6007,,,,,,,0.4023,0.5825,3285,5070,M,4,V,cat
LP 101-377,,,,,,,0.5664,0.6936,4088,11092,K,4,V,cat
LP 244-47,,,,,,,0.293,0.4741,2650,9738,M,3,V,cat
LP 271-25,,,,,,,0.2734,0.4542,2554,10106,M,9,V,cat
LP 291-24,,,,,,,0.1992,0.3657,2180,11956,M,4,V,cat
LP 353-51,,,,,,,0.25,0.4159,2435,10312,M,1,V,cat
LP 378-541,,,,,,,0.2266,0.4066,2295,11684,M,1,V,cat
LP 470-30,,,,,,,0.25,0.4241,2421,10938,M,3,V,cat
LP 644-15,,,,,,,0.6562,0.7682,4370,8844,K,5,V,cat
LP 687-31,,,,,,,0.4336,0.6078,3476,2226,M,2,V,cat
LP 694-16,,,,,,,0.2461,0.4209,2445,11230,M,4,V,cat
LP 734-32,,,,,,,0.4336,0.5914,3457,1638,M,3,V,cat
LP 792-20,,,,,,,0.3828,0.5431,3102,6448,M,3,V,cat
LP 798-25,,,,,,,0.2422,0.4247,2399,11024,M,4,V,cat
LP 833-14,,,,,,,0.3984,0.55,3280,12434,M,2,V,cat
LP 855-10,,,,,,,0.2109,0.386,2232,12172,M,3,V,cat
LP 9-231,,,,,,,1.9375,1.4751,8704,572,A,6,V,cat
LP 917-1,,,,,,,0.3359,0.5128,2897,8560,M,3,V,cat
LTT 1141,,,,,,,0.5156,0.6534,3864,11164,K,5,V,cat
LTT 1147,,,,,,,0.6719,0.7962,4402,3106,K,3,V,cat
LTT 15493,,,,,,,0.9531,0.9763,5524,7350,G,5,V,cat
LTT 1678,,,,,,,0.2656,0.4499,2522,1108,M,2,V,cat
LTT 17817,,,,,,,1.1406,1.1067,6195,1720,F,9,V,cat
LTT 18506,,,,,,,0.2344,0.3987,2386,10848,M,3,V,cat
LTT 18548,,,,,,,0.4219,0.3098,1809,9082,L,5,V,cat
LTT 2126,,,,,,,1.3555,1.1823,7122,3328,F,9,V,cat
LTT 3572,,,,,,,0.3945,0.548,3258,5212,M,5,V,cat
LTT 4428,,,,,,,0.9258,0.9543,5639,9112,G,5,V,cat
LTT 5873,,,,,,,0.8711,0.9312,5217,5532,K,0,V,cat
LTT 6278,,,,,,,0.3867,0.5528,3275,5404,M,2,V,cat
LTT 6988,,,,,,,0.3242,0.4989,2890,8734,M,3,V,cat
LTT 961,,,,,,,0.6289,0.7508,4398,9034,K,4,V,cat
MAAUSK,,,,,,,1.2617,1.14,6693,6400,G,0,V,cat
MACARIA,,,,,,,0.4023,0.5587,3280,4778,M,1,V,cat
MAIA,,,,,,,13.6172,2.518,15569,564,B,6,III,cat
MATA,,,,,,,0.7383,0.8356,4902,7762,K,5,V,cat
MCC 378,,,,,,,0.6094,0.7281,4157,8992,K,5,V,cat
MCC 401,,,,,,,0.5156,0.67,3807,6534,M,0,V,cat
MEBSUTA,,,,,,,0.8945,97.8861,4468,9794,G,9,I,cat
MELLAC,,,,,,,1.082,1.0691,6038,7632,G,1,V,cat
MESENET,,,,,,,1.7383,1.4,8017,2008,F,2,V,cat
MET 20,,,,,,,0.8477,0.9167,5156,7576,G,0,V,cat
MINTAKA,,,,,,,97.0938,2.4052,31095,554,O,9,IIIA,cat
MIRPHAK,,,,,,,1.1992,65.1225,5681,5112,F,5,I,cat
MOMUS REACH,,,,,,,0.8086,0.8846,5071,7480,K,2,V,cat
MOT,,,,,,,0.6914,0.7929,4579,9084,K,3,V,cat
MUFRID,,,,,,,1.707,2.572,8596,2008,G,0,IV,cat
MUNSHIN,,,,,,,0.4023,0.5621,3260,4870,M,5,V,cat
MYRBAT,,,,,,,0.8359,0.8945,5071,8822,G,9,V,cat
NETT,,,,,,,0.8711,0.9196,5292,8398,G,7,V,cat
NEW YEMBO,,,,,,,6.4453,3.3795,19821,416,B,9,IV,cat
NGC 2244 CDZ 111,,,,,,,12.25,4.7676,27993,2,B,4,V,cat
NGC 2244 CDZ 132,,,,,,,3.3242,2.0967,12290,442,B,6,V,cat
NGC 2244 CDZ 157,,,,,,,13.2969,4.9305,29292,40,B,7,V,cat
NGC 2244 CDZ 171,,,,,,,13.4375,5.0946,28844,584,B,8,V,cat
NGC 2244 CDZ 257,,,,,,,0.8594,0.9222,5259,10704,G,2,V,cat
NGC 2244 CDZ 276,,,,,,,0.3086,0.4936,2726,9244,M,5,V,cat
NGC 2244 CDZ 346,,,,,,,0.9648,0.9893,5613,7092,G,2,V,cat
NGC 2244 CDZ 64,,,,,,,14.5,5.4118,30847,718,B,2,V,cat
NGC 2264 FMS 2-1199,,,,,,,0.2695,0.4359,2591,9912,M,0,V,cat
NGC 2264 RMS 5520,,,,,,,0.9023,0.9264,5312,9260,G,0,V,cat
NGC 6530 WFI 16706,,,,,,,0.4062,0.5765,3353,5002,M,5,V,cat
NLTT 2969,,,,,,,0.4219,0.5762,3352,10558,M,2,V,cat
NLTT 3478,,,,,,,0.2227,0.3957,2227,11634,M,5,V,cat
NLTT 5871,,,,,,,0.4453,0.6178,3411,2242,M,1,V,cat
NLTT 6196,,,,,,,0.2812,0.4583,2570,9810,M,5,V,cat
NLTT 7719,,,,,,,0.2539,0.4329,2513,11122,M,4,V,cat
NLTT 8089,,,,,,,0.6094,0.7491,4234,3662,K,6,V,cat
NLTT 8662,,,,,,,0.543,0.6861,4040,8932,K,7,V,cat
NLTT 897,,,,,,,0.2344,0.3985,2375,10910,M,5,V,cat
ORPHENE,,,,,,,0.6797,0.7787,4548,10402,K,3,V,cat
OT SERPENTIS,,,,,,,0.4258,0.5877,3358,2694,M,0,V,cat
P VELORUM,,,,,,,2.2578,1.6768,9732,1230,A,0,V,cat
PAN,,,,,,,0.4453,0.5912,3503,12388,K,5,V,cat
PHI VELORUM,,,,,,,7.1523,12.8689,15210,262,B,6,II,cat
PHI-1 LUPI,,,,,,,0.457,34.4674,3819,12084,K,4,III,cat
PHI-2 PAVONIS,,,,,,,1.5664,1.3516,7824,5336,G,0,V,cat
PI PHOENICIS,,,,,,,0.6133,13.3761,4376,9436,K,0,III,cat
PI-1 URSAE MAJORIS,,,,,,,0.418,0.5807,3362,3240,G,5,V,cat
PLEIONE,,,,,,,4.5586,2.594,15284,560,B,8,V,cat
PRISM,,,,,,,0.7773,0.858,4907,3040,K,7,V,cat
RAKAPILA,,,,,,,0.2461,0.4188,2467,10444,M,3,V,cat
RATEMERE,,,,,,,0.707,0.801,4544,9466,K,3,V,cat
RIGEL,,,,,,,5.9609,55.6183,11625,966,B,8,I,cat
ROSS 163,,,,,,,0.332,0.5051,2852,8492,M,1,V,cat
ROSS 211,,,,,,,0.6836,0.7788,4650,6806,K,3,V,cat
ROSS 214,,,,,,,0.7773,0.8752,4995,2318,K,5,V,cat
ROSS 318,,,,,,,0.3125,0.4936,2859,9688,M,3,V,cat
ROSS 490,,,,,,,0.3672,0.5464,3156,2108,M,1,V,cat
ROSS 52,,,,,,,0.2148,0.379,2260,11290,M,3,V,cat
ROSS 640,,,,,,,1.1797,0.0062,6472,8294,D,6,VII,cat
ROSS 644,,,,,,,0.6523,0.748,4315,8076,K,7,V,cat
ROSS 659,,,,,,,0.9141,0.9626,5344,9166,G,2,V,cat
ROSS 765,,,,,,,0.5156,0.6468,3902,12842,K,7,V,cat
ROSS 79,,,,,,,0.4219,0.5858,3331,2854,M,3,V,cat
ROSS 812,,,,,,,0.4102,0.5686,3357,3824,M,2,V,cat
ROSS 824,,,,,,,0.2891,0.4663,2622,9792,M,1,V,cat
ROSS 837,,,,,,,0.3945,0.5706,3171,5666,M,3,V,cat
S171 10,,,,,,,96.3789,17.3268,98446,294,O,5,V,cat
S171 12,,,,,,,82.5195,16.1103,93311,872,O,5,V,cat
S171 25,,,,,,,89.1133,16.3183,95870,104,O,5,V,cat
S171 3,,,,,,,69.668,14.4911,83622,792,O,5,V,cat
S171 33,,,,,,,100.5313,17.7835,103599,60,O,5,V,cat
S171 34,,,,,,,89.0078,16.3918,96816,2,O,5,V,cat
S171 4,,,,,,,63.7031,13.2332,77509,160,O,5,V,cat
S171 46,,,,,,,19.9805,6.3513,37481,198,O,5,V,cat
S171 5,,,,,,,54.2813,11.8449,68466,378,O,5,V,cat
S171 9,,,,,,,115.9219,19.5873,112385,592,O,5,V,cat
SAGITTARIUS A*,,,,,,,516608,15.5477,0,486,SMBH,,,cat
SDSS J1416+1348,,,,,,,0.0703,0.2473,1472,12710,L,7,V,cat
SHAMBHALA,,,,,,,0.8828,0.9163,5448,1232,G,8,V,cat
SHAPLEY 1,,,,,,,1.2031,7.8748,154997,7180,W,5,I,cat
SHINIGAMI,,,,,,,1.0977,1.0345,6181,4992,G,0,V,cat
SHINRARTA DEZHRA,,,,,,,0.6484,0.7666,4343,8068,K,4,V,cat
SIGMA ORIONIS,,,,,,,13.168,4.912,28273,376,O,9,V,cat
SINANN,,,,,,,1.0117,0.9897,5722,8064,G,0,V,cat
SIRIUS,,,,,,,2.5312,1.711,10373,400,A,0,V,cat
SKULD,,,,,,,0.8789,0.9046,5253,12938,G,9,V,cat
SOLATI,,,,,,,0.707,0.8022,4568,9500,K,3,V,cat
SPOCS 631,,,,,,,1.207,1.139,6354,4504,G,2,V,cat
STKM 2-77,,,,,,,0.3984,0.5536,3309,10948,K,7,V,cat
SUPAY,,,,,,,0.4805,0.6444,3714,11912,K,7,V,cat
TERMINUS,,,,,,,0.6016,0.718,4303,10974,K,6,V,cat
TERRA MATER,,,,,,,1,0.9922,5768,888,G,5,V,cat
THOR'S EYE,,,,,,,87.7305,16.6922,93340,620,O,7,V,cat
TIAPALAN,,,,,,,0.6562,0.7768,4548,7330,K,4,V,cat
TIDA (HIPP 85436),,,,,,,0.9063,1.0214,5932,9498,G,9, IV,cat
TOCI,,,,,,,0.2344,0.4055,2369,11772,M,3,V,cat
TOGHER,,,,,,,0.7344,0.8204,4710,9560,K,2,V,cat
TOOR,,,,,,,0.832,0.9027,5127,11400,G,5,V,cat
TREPIN,,,,,,,0.9609,0.9875,5787,7288,G,2,V,cat
V1212 SCORPII,,,,,,,1.1758,3.912,6288,5176,F,0,III,cat
V347 MONOCEROTIS,,,,,,,0.1992,0.365,2089,12274,M,1,V,cat
V886 CENTAURI,,,,,,,1.1367,0.0057,27375,1674,DA,4,VII,cat
V902 CENTAURI,,,,,,,1.1367,1.0937,6294,7084,F,6,V,cat
V945 SCORPII,,,,,,,12.1484,4.6983,27645,68,B,1,V,cat
VEREN'S STOP,,,,,,,0.0977,0.1585,935,708,T,9,V,cat
WISE 0359-5401,,,,,,,0.0156,0.0512,284,11222,Y,0,V,cat
WISE 0647-6232,,,,,,,0.0156,0.0493,278,10544,Y,1,V,cat
WISE 1405+5534,,,,,,,0.0117,0.0499,287,11744,Y,0,V,cat
WISE 1639-6847,,,,,,,0.0156,0.053,307,10762,Y,0,V,cat
WISE 1647+5632,,,,,,,0.3594,0.2711,1583,10080,L,9,V,cat
WISE 2056+1459,,,,,,,0.0156,0.0525,308,11198,Y,0,V,cat
WISE J0254+0223,,,,,,,0.0664,0.1292,725,9652,T,8,V,cat
WOLF 397,,,,,,,0.6641,0.7596,4467,7454,K,5,V,cat
WOLF 417,,,,,,,0.5352,0.6762,3930,10212,K,7,V,cat
WOLF 424,,,,,,,0.2305,0.4044,2256,11396,M,5,V,cat
WOLF 437,,,,,,,0.3945,0.5681,3225,5748,M,3,V,cat
WYRD,,,,,,,0.5156,0.6678,3981,7446,K,0,V,cat
YINSI,,,,,,,0.6641,0.7705,4551,9894,K,2,V,cat
HD 116252,,,,,,,12.2148,0.8163,17884,572,B,5,III,cat
HD 115636,,,,,,,0.6992,98.9804,3710,6460,K,5,I,cat
HR 5124,,,,,,,0.9883,104.5249,4710,4544,G,5,I,cat
HD 116119,,,,,,,1.6289,13.1577,8432,2204,A,0,I,cat
HD 118640,,,,,,,5.3164,2.9112,16139,560,B,9,V,cat
HIP 67232,,,,,,,1.8789,17.0996,8097,894,A,1,II,cat
CPD-62 3557,,,,,,,5.1641,2.8396,16485,842,B,8,V,cat
HD 120928,,,,,,,7.4531,0.6425,24467,56,B,1,III,cat
HD 119636,,,,,,,0.5547,36.1319,4278,10474,K,1,III,cat
HD 116607,,,,,,,3.7773,6.7464,9506,692,B,9,III,cat
HD 120432,,,,,,,1.1758,38.8287,5350,5710,F,8,II,cat
HD 115718,,,,,,,14.6602,5.9016,33367,704,B,9,IV,cat
HD 117024,,,,,,,15.0664,2.8526,25555,792,B,1,III,cat
HD 117694,,,,,,,15.5078,5.8852,35105,2,B,3,IV,cat
HD 119635,,,,,,,14.0703,5.2502,29779,646,B,9,V,cat
HD 119841,,,,,,,0.9492,42.2219,4633,7150,G,6,III,cat
HD 119888,,,,,,,12.4102,13.1597,11693,820,B,8,II,cat
HD 118453,,,,,,,0.5234,84.3442,4108,10994,K,2,III,cat
HD 117399,,,,,,,1.082,86.1603,5558,8634,F,6,I,cat
HD 116003,,,,,,,5.3906,4.0464,25893,472,B,1,II,cat
HD 117856,,,,,,,26.4688,3.3074,28216,288,O,9,III,cat
HD 119646,,,,,,,14.5195,8.8903,25399,624,B,1,II,cat
HIP 66904,,,,,,,14.9375,47.3008,10976,330,B,8,I,cat
HD 116242,,,,,,,4.4141,11.2123,11562,594,B,8,III,cat
HD 118571,,,,,,,15.8633,5.9977,34183,344,B,0,IV,cat
HD 120521,,,,,,,34.7773,2.1295,34239,634,O,8,I,cat
HD 126097,,,,,,,1.2344,63.5043,5378,3280,F,7,II,cat
HD 122878,,,,,,,0.7812,91.9873,4238,1844,K,1,III,cat
HD 125880,,,,,,,4.7773,30.9456,9108,306,B,9,III,cat
HD 120343,,,,,,,9.8672,4.5713,25594,608,B,8,IV,cat
HD 123296,,,,,,,8.2617,3.7945,21594,618,B,8,V,cat
HR 5281,,,,,,,2.1523,4.372,27286,1512,B,0,I,cat
HD 120798,,,,,,,5.9844,3.3612,18658,536,B,9,IV,cat
HD 127281,,,,,,,4.7617,2.6949,15319,638,B,9,V,cat
HD 126777,,,,,,,13.375,3.8582,14404,334,B,6,III,cat
HIP 70659,,,,,,,8.418,2.8631,24359,240,B,1,III,cat
HD 122227,,,,,,,7.6172,3.8445,21771,604,B,8,IV,cat
HD 121556,,,,,,,8.5937,4.0261,23632,322,B,2,IV,cat
HD 120078,,,,,,,10.2891,4.5573,26426,338,B,8,IV,cat
HD 123146,,,,,,,0.6328,51.0465,4171,8502,K,1,III,cat
HD 122096,,,,,,,0.5625,101.882,3871,10078,K,4,III,cat
HD 121659,,,,,,,2.0625,1.6998,9553,554,A,0,IV,cat
HD 123589,,,,,,,3.5,2.3508,13286,354,B,8,IV,cat
HD 125206,,,,,,,43.4922,10.5094,62533,2,O,9,V,cat
HD 123656,,,,,,,10.875,1.6871,18126,858,B,5,II,cat
HD 124154,,,,,,,5.3555,1.2578,20677,286,B,3,III,cat
